,timestamp,price,volume,count,pair,dates
170,1653253200000,29973.63849159727,1230.8965653100024,32056,btc-usd,2022-05-22 21:00:00
171,1653249600000,29980.17789364824,1124.6531871999991,28468,btc-usd,2022-05-22 20:00:00
172,1653246000000,29971.242839265695,1107.8097143199964,30727,btc-usd,2022-05-22 19:00:00
173,1653242400000,29936.130851684986,1234.334618379999,32472,btc-usd,2022-05-22 18:00:00
174,1653238800000,29990.623243519953,2686.6837278699686,47031,btc-usd,2022-05-22 17:00:00
175,1653235200000,29834.13804651858,1702.304730279985,36769,btc-usd,2022-05-22 16:00:00
176,1653231600000,29772.683184900827,2520.4203108199713,42045,btc-usd,2022-05-22 15:00:00
177,1653228000000,29985.255906389077,1857.0165085699914,33888,btc-usd,2022-05-22 14:00:00
178,1653224400000,30043.813338889275,1380.951964609992,30580,btc-usd,2022-05-22 13:00:00
179,1653220800000,30052.272177070277,2112.89163753,38385,btc-usd,2022-05-22 12:00:00
180,1653217200000,29970.79721052894,3005.145994109987,43669,btc-usd,2022-05-22 11:00:00
181,1653213600000,30166.047513408874,2784.2545769700014,45688,btc-usd,2022-05-22 10:00:00
182,1653210000000,29881.49635192729,4284.487207499966,57043,btc-usd,2022-05-22 09:00:00
183,1653206400000,29471.094187675786,1265.8038797699974,23327,btc-usd,2022-05-22 08:00:00
184,1653202800000,29369.987789972885,855.6814464600006,18991,btc-usd,2022-05-22 07:00:00
185,1653199200000,29358.9811269335,654.8175099500022,15632,btc-usd,2022-05-22 06:00:00
186,1653195600000,29329.654068387692,755.5778168900019,19928,btc-usd,2022-05-22 05:00:00
187,1653192000000,29284.302892139516,935.3103320000046,23692,btc-usd,2022-05-22 04:00:00
188,1653188400000,29378.204188011063,865.8317111500005,21464,btc-usd,2022-05-22 03:00:00
189,1653184800000,29400.53668180457,770.9567295900018,21373,btc-usd,2022-05-22 02:00:00
190,1653181200000,29471.602597419605,660.8662498200016,19508,btc-usd,2022-05-22 01:00:00
191,1653177600000,29420.76497239921,714.0038169800002,21806,btc-usd,2022-05-22 00:00:00
192,1653174000000,29427.929106356372,777.0551586900012,22295,btc-usd,2022-05-21 23:00:00
193,1653170400000,29324.561985840675,921.5620273600039,25333,btc-usd,2022-05-21 22:00:00
194,1653166800000,29377.89073183547,798.4876537500023,25290,btc-usd,2022-05-21 21:00:00
195,1653163200000,29407.34418010918,830.9952810399973,24118,btc-usd,2022-05-21 20:00:00
196,1653159600000,29460.482722462555,875.6055536399997,26730,btc-usd,2022-05-21 19:00:00
197,1653156000000,29422.01647774037,892.292032080004,28067,btc-usd,2022-05-21 18:00:00
198,1653152400000,29446.197299777516,1338.619348940003,33485,btc-usd,2022-05-21 17:00:00
199,1653148800000,29527.78822899572,1697.2076605899692,36938,btc-usd,2022-05-21 16:00:00
200,1653145200000,29413.15295756435,2614.079485719956,42589,btc-usd,2022-05-21 15:00:00
201,1653141600000,29316.373627277582,1759.0189807499746,36599,btc-usd,2022-05-21 14:00:00
202,1653138000000,29282.514119374202,1201.3407800899677,26585,btc-usd,2022-05-21 13:00:00
203,1653134400000,29242.169163981973,1431.6806146599943,27416,btc-usd,2022-05-21 12:00:00
204,1653130800000,29211.130741975667,1322.915707709994,26628,btc-usd,2022-05-21 11:00:00
205,1653127200000,29285.838054766788,1343.958679109998,24783,btc-usd,2022-05-21 10:00:00
206,1653123600000,29277.98325853872,1193.8940828800023,21761,btc-usd,2022-05-21 09:00:00
207,1653120000000,29377.642895575213,1220.0732503299969,23111,btc-usd,2022-05-21 08:00:00
208,1653116400000,29408.937462994098,1681.6797003099914,31077,btc-usd,2022-05-21 07:00:00
209,1653112800000,29273.45302533864,1137.7677602399972,22738,btc-usd,2022-05-21 06:00:00
210,1653109200000,29232.991476268355,1145.5319448799999,22582,btc-usd,2022-05-21 05:00:00
211,1653105600000,29209.30284728852,897.012133440001,20995,btc-usd,2022-05-21 04:00:00
212,1653102000000,29161.972398674796,1641.9870649900006,28272,btc-usd,2022-05-21 03:00:00
213,1653098400000,29147.972378189657,1376.9399241199926,32598,btc-usd,2022-05-21 02:00:00
214,1653094800000,29086.49207503686,2248.514179539996,41795,btc-usd,2022-05-21 01:00:00
215,1653091200000,29221.846770928816,1712.1293509700013,37440,btc-usd,2022-05-21 00:00:00
216,1653087600000,29248.381137821394,1591.8891348399982,38198,btc-usd,2022-05-20 23:00:00
217,1653084000000,29202.008759438548,1625.9829028199933,37347,btc-usd,2022-05-20 22:00:00
218,1653080400000,29200.812046319974,1409.7568909099966,35729,btc-usd,2022-05-20 21:00:00
219,1653076800000,29207.313330718687,2725.614835249998,44926,btc-usd,2022-05-20 20:00:00
220,1653073200000,29086.945833444217,6302.328902739981,71253,btc-usd,2022-05-20 19:00:00
221,1653069600000,28877.803724765323,4597.902151389977,67664,btc-usd,2022-05-20 18:00:00
222,1653066000000,28843.929008517305,5970.7528095299895,92988,btc-usd,2022-05-20 17:00:00
223,1653062400000,28904.338055837503,9650.656246849972,112079,btc-usd,2022-05-20 16:00:00
224,1653058800000,29242.19606989042,7136.889324219936,95615,btc-usd,2022-05-20 15:00:00
225,1653055200000,29797.752462928354,7495.536947949917,101424,btc-usd,2022-05-20 14:00:00
226,1653051600000,30247.96579228861,11759.053456859878,161166,btc-usd,2022-05-20 13:00:00
227,1653048000000,30205.260183279974,5389.770942709989,89172,btc-usd,2022-05-20 12:00:00
228,1653044400000,30402.082831724518,2171.9630674799946,28595,btc-usd,2022-05-20 11:00:00
229,1653040800000,30305.778959264953,413.8310909199998,5814,btc-usd,2022-05-20 10:00:00
230,1653037200000,30230.5042561552,794.7196999999883,7800,btc-usd,2022-05-20 09:00:00
231,1653033600000,30264.058830685124,2059.362688979998,28686,btc-usd,2022-05-20 08:00:00
232,1653030000000,30158.92029951801,3502.637627889979,49053,btc-usd,2022-05-20 07:00:00
233,1653026400000,29967.48708796433,2830.7872550499806,42046,btc-usd,2022-05-20 06:00:00
234,1653022800000,30063.91026193739,1958.9923279399918,33710,btc-usd,2022-05-20 05:00:00
235,1653019200000,30101.860122064307,2601.104658659995,37787,btc-usd,2022-05-20 04:00:00
236,1653015600000,30180.719469915748,2645.0935617400046,37803,btc-usd,2022-05-20 03:00:00
237,1653012000000,30296.866093096192,3049.3813356199926,45190,btc-usd,2022-05-20 02:00:00
238,1653008400000,30438.87007340718,5022.387413759985,69622,btc-usd,2022-05-20 01:00:00
239,1653004800000,30220.244689111176,2707.19767199999,46871,btc-usd,2022-05-20 00:00:00
240,1653001200000,30251.772380623814,2993.3354857299937,48303,btc-usd,2022-05-19 23:00:00
241,1652997600000,30141.741530628868,2817.680168349996,42831,btc-usd,2022-05-19 22:00:00
242,1652994000000,30288.0670049284,3129.3069953499917,48289,btc-usd,2022-05-19 21:00:00
243,1652990400000,30078.586955145864,2534.20453386,41377,btc-usd,2022-05-19 20:00:00
244,1652986800000,30037.094724059025,3812.5933497899878,58449,btc-usd,2022-05-19 19:00:00
245,1652983200000,30200.702578869183,3613.0619387099846,59206,btc-usd,2022-05-19 18:00:00
246,1652979600000,30069.649906034687,4941.785268729956,68495,btc-usd,2022-05-19 17:00:00
247,1652976000000,30238.665819269627,5994.5503852599695,83024,btc-usd,2022-05-19 16:00:00
248,1652972400000,30202.880250908845,8548.336929249963,105292,btc-usd,2022-05-19 15:00:00
249,1652968800000,29739.98638699483,5447.027097959988,77052,btc-usd,2022-05-19 14:00:00
250,1652965200000,29565.362314046015,5519.438844899991,76323,btc-usd,2022-05-19 13:00:00
251,1652961600000,29462.818199537265,4138.007916509981,58127,btc-usd,2022-05-19 12:00:00
252,1652958000000,29312.764704922214,4134.527679989975,63097,btc-usd,2022-05-19 11:00:00
253,1652954400000,29077.25347344343,2639.2649005899857,43905,btc-usd,2022-05-19 10:00:00
254,1652950800000,28932.941653598995,2703.0175738199905,40865,btc-usd,2022-05-19 09:00:00
255,1652947200000,29101.353039017587,2562.8478344099944,36434,btc-usd,2022-05-19 08:00:00
256,1652943600000,29176.301946194624,2579.871091449997,36395,btc-usd,2022-05-19 07:00:00
257,1652940000000,29205.921900240628,2482.796297969987,35624,btc-usd,2022-05-19 06:00:00
258,1652936400000,29072.50592301147,1527.8594160799958,29081,btc-usd,2022-05-19 05:00:00
259,1652932800000,29107.32265047985,2577.4555368999977,30069,btc-usd,2022-05-19 04:00:00
260,1652929200000,29173.247272300854,2401.939904759988,42272,btc-usd,2022-05-19 03:00:00
261,1652925600000,28954.8194291247,4031.5129683399505,61343,btc-usd,2022-05-19 02:00:00
262,1652922000000,28884.04553019153,2040.4414302999844,41614,btc-usd,2022-05-19 01:00:00
263,1652918400000,28865.70124087149,3434.5171901999784,51044,btc-usd,2022-05-19 00:00:00
264,1652914800000,28814.456644545837,3793.322301379988,57860,btc-usd,2022-05-18 23:00:00
265,1652911200000,29080.805517222205,4109.403159469972,60493,btc-usd,2022-05-18 22:00:00
266,1652907600000,29186.425725841353,2529.4927222999945,43326,btc-usd,2022-05-18 21:00:00
267,1652904000000,29106.43937099445,4200.431068889993,54391,btc-usd,2022-05-18 20:00:00
268,1652900400000,29279.777248820763,5537.455293659975,76522,btc-usd,2022-05-18 19:00:00
269,1652896800000,29050.32993962762,4709.694289309993,77027,btc-usd,2022-05-18 18:00:00
270,1652893200000,29038.578976479694,3702.7944956899946,69137,btc-usd,2022-05-18 17:00:00
271,1652889600000,28945.82436626578,6870.306169189977,96506,btc-usd,2022-05-18 16:00:00
272,1652886000000,28995.12646464009,6375.0024792999775,89413,btc-usd,2022-05-18 15:00:00
273,1652882400000,29238.976596885568,5753.977309259985,78558,btc-usd,2022-05-18 14:00:00
274,1652878800000,29445.49586612431,6989.826838189982,86325,btc-usd,2022-05-18 13:00:00
275,1652875200000,29689.975468086686,3645.515010029986,51241,btc-usd,2022-05-18 12:00:00
276,1652871600000,29807.399658861552,2322.997910929993,33759,btc-usd,2022-05-18 11:00:00
277,1652868000000,29951.417866008444,1998.3834237799883,28549,btc-usd,2022-05-18 10:00:00
278,1652864400000,29856.85093356518,2560.4093417499753,34908,btc-usd,2022-05-18 09:00:00
279,1652860800000,29799.022977054316,2184.861856759989,31253,btc-usd,2022-05-18 08:00:00
280,1652857200000,29778.09628696004,2501.0600227699833,34054,btc-usd,2022-05-18 07:00:00
281,1652853600000,29913.164416894127,2617.647443649991,36455,btc-usd,2022-05-18 06:00:00
282,1652850000000,29925.695522954964,2058.645362019998,32457,btc-usd,2022-05-18 05:00:00
283,1652846400000,29792.806708850738,2605.8869628399875,34744,btc-usd,2022-05-18 04:00:00
284,1652842800000,29889.736617967097,3734.753398469982,53066,btc-usd,2022-05-18 03:00:00
285,1652839200000,30133.7774018247,2271.6066523199934,33607,btc-usd,2022-05-18 02:00:00
286,1652835600000,30292.116715258628,3243.0162798099836,47115,btc-usd,2022-05-18 01:00:00
287,1652832000000,30535.091186390655,2945.147292429996,48292,btc-usd,2022-05-18 00:00:00
288,1652828400000,30451.108929336307,2442.78001426999,45500,btc-usd,2022-05-17 23:00:00
289,1652824800000,30379.12628201654,2309.7915867899997,47149,btc-usd,2022-05-17 22:00:00
290,1652821200000,30358.35563527071,2616.838073889997,46600,btc-usd,2022-05-17 21:00:00
291,1652817600000,30107.636172604813,2108.428471159995,41379,btc-usd,2022-05-17 20:00:00
292,1652814000000,30095.065237399023,4275.417900839984,82114,btc-usd,2022-05-17 19:00:00
293,1652810400000,29741.060437901615,6248.1860933199805,103970,btc-usd,2022-05-17 18:00:00
294,1652806800000,30163.027234928802,3289.1133253299968,55678,btc-usd,2022-05-17 17:00:00
295,1652803200000,30038.998704510825,3747.4485192199922,62869,btc-usd,2022-05-17 16:00:00
296,1652799600000,30055.082036226533,3783.689819349997,61946,btc-usd,2022-05-17 15:00:00
297,1652796000000,30172.54396193254,5141.6303050899405,76085,btc-usd,2022-05-17 14:00:00
298,1652792400000,30538.591662723902,3885.4592650499917,63930,btc-usd,2022-05-17 13:00:00
